id_pedido,id_produto,id_loja,nome_produto,categoria_produto,cidade,data_venda,quantidade_vendida,valor_venda
1762,45,3,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,11/06/2024,15,497.52
1763,53,2,HargenXtudio,Ferramentas Criativas,Belo Horizonte,04/09/2024,15,180.59
1764,11,5,UI/UX-K,Ferramentas Criativas,São Paulo,22/11/2024,19,310.24
1765,18,2,LostFost,Ferramentas Criativas,Rio de Janeiro,03/06/2023,19,17.96
1766,75,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,23/07/2023,9,71.23
1767,12,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,07/10/2023,15,135.27
1768,57,2,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,27/09/2024,2,26.94
1769,70,5,LostFost,Ferramentas Educacionais,Belo Horizonte,07/11/2022,1,460.04
1770,11,1,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,04/06/2023,4,139.14
1771,66,5,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,23/03/2023,4,467.93
1772,98,2,UI/UX-K,Ferramentas Educacionais,São Paulo,29/08/2022,14,73.32
1773,57,4,UI/UX-K,Ferramentas Educacionais,São Paulo,06/09/2024,6,268.74
1774,79,4,PowerPro,Ferramentas Educacionais,Rio de Janeiro,09/04/2022,16,235.99
1775,18,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,27/07/2024,7,296.37
1776,42,1,LostFost,Ferramentas de Desenvolvimento,São Paulo,08/12/2024,17,341.57
1777,52,3,UI/UX-K,Ferramentas Criativas,Belo Horizonte,22/04/2023,20,236.67
1778,40,4,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,13/05/2024,11,421.27
1779,97,4,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,01/08/2024,7,405.69
1780,83,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,03/12/2023,13,103.23
1781,73,2,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,04/07/2024,20,92.98
1782,28,4,LostFost,Ferramentas Criativas,Rio de Janeiro,04/11/2024,13,78.98
1783,89,1,HargenXtudio,Ferramentas Criativas,Belo Horizonte,22/07/2023,9,59.15
1784,18,3,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,29/04/2022,16,351.59
1785,44,2,PowerPro,Ferramentas Educacionais,Belo Horizonte,04/05/2023,13,428.74
1786,91,4,CodeCode,Ferramentas Educacionais,São Paulo,07/05/2023,12,284.86
1787,76,2,UI/UX-K,Ferramentas Educacionais,Rio de Janeiro,17/06/2024,7,161.44
1788,41,2,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,27/12/2023,13,466.98
1789,48,1,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,31/01/2024,2,179.73
1790,99,4,PowerPro,Ferramentas Educacionais,São Paulo,31/03/2023,18,188.78
1791,65,2,LostFost,Ferramentas Criativas,Rio de Janeiro,14/10/2022,11,107.65
1792,63,3,HargenXtudio,Ferramentas Educacionais,São Paulo,02/12/2023,1,427.58
1793,32,2,UI/UX-K,Ferramentas Educacionais,Rio de Janeiro,19/01/2023,17,362.18
1794,39,4,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,22/09/2022,10,281.16
1795,20,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,15/07/2022,9,90.05
1796,99,2,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,19/10/2023,20,254.2
1797,32,1,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,05/04/2024,15,19.75
1798,92,4,HargenXtudio,Ferramentas Criativas,Belo Horizonte,10/12/2022,10,435.02
1799,97,5,LostFost,Ferramentas Educacionais,Belo Horizonte,06/05/2023,20,87.48
1800,29,4,CodeCode,Ferramentas Educacionais,Rio de Janeiro,12/04/2022,16,230.82
1801,99,5,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,24/09/2023,14,264.26
1802,23,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,30/07/2024,1,429.75
1803,84,4,PowerPro,Ferramentas Criativas,Rio de Janeiro,04/09/2022,17,32.71
1804,54,1,UI/UX-K,Ferramentas Educacionais,São Paulo,12/04/2024,11,127.25
1805,44,5,CodeCode,Ferramentas Educacionais,Belo Horizonte,12/01/2022,12,183.06
1806,14,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,21/04/2023,16,30.86
1807,32,4,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,10/05/2023,12,393.59
1808,45,3,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,17/05/2022,11,386.06
1809,73,3,LostFost,Ferramentas Educacionais,Rio de Janeiro,19/01/2024,1,184.35
1810,57,2,PowerPro,Ferramentas Criativas,São Paulo,13/04/2023,10,84.57
1811,42,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,06/02/2022,14,205.07
1812,69,4,UI/UX-K,Ferramentas Criativas,Belo Horizonte,26/02/2022,16,87.76
1813,98,1,UI/UX-K,Ferramentas Criativas,São Paulo,04/07/2023,16,174.54
1814,71,4,PowerPro,Ferramentas Criativas,Rio de Janeiro,14/09/2023,14,33.53
1815,19,2,CodeCode,Ferramentas Criativas,Belo Horizonte,26/04/2023,16,495.62
1816,39,3,CodeCode,Ferramentas Criativas,Belo Horizonte,02/02/2023,18,155.8
1817,48,2,PowerPro,Ferramentas Educacionais,São Paulo,15/09/2023,12,218.28
1818,30,1,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,11/04/2023,18,296.09
1819,54,4,LostFost,Ferramentas Criativas,Belo Horizonte,29/01/2022,10,49.56
1820,29,1,HargenXtudio,Ferramentas Educacionais,Belo Horizonte,09/04/2023,2,423.63
1821,37,3,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,09/07/2024,9,149.31
1822,71,1,PowerPro,Ferramentas Educacionais,Belo Horizonte,19/03/2024,20,214.52
1823,92,1,LostFost,Ferramentas Criativas,Rio de Janeiro,16/07/2024,17,487.4
1824,79,4,PowerPro,Ferramentas Criativas,São Paulo,04/07/2024,7,470.29
1825,98,3,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,01/02/2022,4,17.63
1826,82,3,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,07/04/2023,3,17.95
1827,91,1,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,04/07/2023,15,24.32
1828,30,5,PowerPro,Ferramentas Criativas,Rio de Janeiro,22/01/2023,6,184.66
1829,88,4,CodeCode,Ferramentas Criativas,São Paulo,30/06/2024,12,163.02
1830,50,3,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,29/08/2022,19,200.76
1831,91,4,LostFost,Ferramentas de Desenvolvimento,São Paulo,14/03/2023,13,243.49
1832,45,4,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,25/02/2023,17,92.57
1833,24,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,06/02/2023,14,121.94
1834,68,2,LostFost,Ferramentas de Desenvolvimento,São Paulo,14/04/2022,13,184.47
1835,72,3,LostFost,Ferramentas Criativas,São Paulo,03/11/2024,9,188.64
1836,33,4,CodeCode,Ferramentas de Desenvolvimento,São Paulo,12/03/2022,2,38.9
1837,97,4,UI/UX-K,Ferramentas de Desenvolvimento,São Paulo,14/06/2023,6,222.77
1838,60,2,HargenXtudio,Ferramentas Criativas,Belo Horizonte,13/07/2024,4,402.94
1839,76,3,PowerPro,Ferramentas Criativas,Rio de Janeiro,19/10/2023,1,352.62
1840,10,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,11/01/2024,1,267.11
1841,14,4,HargenXtudio,Ferramentas Educacionais,São Paulo,05/10/2023,4,124.18
1842,74,3,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,15/02/2023,5,43.38
1843,71,5,CodeCode,Ferramentas Educacionais,Belo Horizonte,02/01/2022,16,141.54
1844,59,2,PowerPro,Ferramentas Educacionais,Belo Horizonte,26/07/2023,7,36.16
1845,28,4,LostFost,Ferramentas Educacionais,Rio de Janeiro,16/06/2022,6,399.76
1846,65,1,LostFost,Ferramentas Criativas,Rio de Janeiro,11/03/2022,7,320.43
1847,55,3,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,11/08/2022,14,150.83
1848,97,3,CodeCode,Ferramentas Criativas,São Paulo,29/09/2022,18,317.21
1849,15,3,CodeCode,Ferramentas Criativas,Belo Horizonte,01/12/2024,14,380.77
1850,96,4,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,06/01/2023,13,280.14
1851,79,3,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,15/02/2024,5,328.05
1852,89,2,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,13/06/2022,3,331.98
1853,77,2,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,09/06/2024,6,345.94
1854,49,1,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,06/09/2023,5,431.1
1855,41,2,CodeCode,Ferramentas Criativas,Rio de Janeiro,04/12/2024,16,128.14
1856,44,3,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,09/05/2023,11,290.62
1857,79,4,PowerPro,Ferramentas Educacionais,São Paulo,11/11/2022,14,396.05
1858,17,2,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,27/02/2022,7,344.06
1859,84,1,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,12/01/2024,13,222.72
1860,49,5,CodeCode,Ferramentas Educacionais,Belo Horizonte,21/03/2023,5,102.16
1861,66,2,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,14/11/2024,5,383.14
1862,90,3,UI/UX-K,Ferramentas Criativas,Belo Horizonte,17/03/2022,1,122.95
1863,100,1,HargenXtudio,Ferramentas Criativas,São Paulo,01/10/2024,11,35.87
1864,22,3,HargenXtudio,Ferramentas Criativas,Belo Horizonte,10/07/2023,15,222.98
1865,22,1,HargenXtudio,Ferramentas Educacionais,São Paulo,24/08/2022,10,366.28
1866,50,5,PowerPro,Ferramentas Educacionais,Belo Horizonte,16/06/2022,18,157.65
1867,54,5,PowerPro,Ferramentas Criativas,Belo Horizonte,21/11/2022,20,299.47
1868,60,4,PowerPro,Ferramentas Educacionais,São Paulo,05/08/2022,18,273.34
1869,30,3,PowerPro,Ferramentas Criativas,São Paulo,13/06/2022,4,282.38
1870,47,4,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,15/03/2024,9,397.52
1871,71,4,UI/UX-K,Ferramentas Educacionais,São Paulo,03/02/2024,14,43.95
1872,47,4,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,20/03/2022,10,208.7
1873,99,3,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,27/09/2023,20,197.02
1874,52,4,PowerPro,Ferramentas Criativas,Belo Horizonte,12/02/2024,9,172.15
1875,72,3,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,04/01/2023,1,62.81
1876,13,2,LostFost,Ferramentas de Desenvolvimento,São Paulo,10/08/2024,17,444.4
1877,91,1,UI/UX-K,Ferramentas Educacionais,São Paulo,23/06/2024,18,131.59
1878,41,5,PowerPro,Ferramentas Criativas,Rio de Janeiro,26/07/2023,19,266.16
1879,18,2,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,06/10/2023,15,170.32
1880,17,1,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,10/06/2023,20,473.76
1881,43,3,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,16/10/2024,12,310.19
1882,58,1,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,07/02/2024,15,158.23
1883,60,3,PowerPro,Ferramentas de Desenvolvimento,São Paulo,05/09/2022,15,83.31
1884,90,2,LostFost,Ferramentas de Desenvolvimento,São Paulo,06/08/2023,2,191.16
1885,55,5,UI/UX-K,Ferramentas Criativas,São Paulo,03/09/2024,20,495.73
1886,90,1,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,04/05/2023,16,448.48
1887,78,2,CodeCode,Ferramentas Criativas,Belo Horizonte,10/10/2024,16,176.06
1888,31,1,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,29/01/2022,2,98.78
1889,77,2,PowerPro,Ferramentas Criativas,Belo Horizonte,07/07/2022,6,194.48
1890,21,3,CodeCode,Ferramentas Educacionais,Belo Horizonte,09/02/2022,9,429.65
1891,34,3,UI/UX-K,Ferramentas Criativas,São Paulo,24/11/2022,7,293.36
1892,75,1,LostFost,Ferramentas Educacionais,Rio de Janeiro,21/12/2024,1,197.4
1893,42,3,LostFost,Ferramentas Educacionais,São Paulo,18/08/2024,20,166.05
1894,38,3,UI/UX-K,Ferramentas Educacionais,São Paulo,06/02/2023,14,331.29
1895,16,5,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,06/03/2024,14,212.43
1896,100,3,PowerPro,Ferramentas Criativas,Belo Horizonte,14/05/2024,6,192.32
1897,29,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,27/12/2023,15,21.66
1898,23,2,CodeCode,Ferramentas Criativas,Belo Horizonte,25/02/2022,20,20.49
1899,21,2,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,02/06/2022,11,91.85
1900,94,4,CodeCode,Ferramentas Educacionais,Rio de Janeiro,19/07/2023,13,120.38
1901,68,1,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,03/02/2022,4,364.89
1902,68,3,PowerPro,Ferramentas Criativas,Rio de Janeiro,01/10/2022,4,287.04
1903,37,1,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,22/06/2022,3,17.11
1904,75,1,CodeCode,Ferramentas Educacionais,São Paulo,19/02/2023,7,433.28
1905,75,1,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,06/08/2024,2,219.59
1906,27,1,HargenXtudio,Ferramentas Educacionais,São Paulo,27/11/2024,16,62.88
1907,63,1,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,18/09/2024,7,95.6
1908,13,1,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,23/07/2023,10,117.7
1909,48,5,PowerPro,Ferramentas Criativas,Belo Horizonte,19/01/2024,6,253.8
1910,72,3,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,26/08/2024,20,118.9
1911,70,5,PowerPro,Ferramentas de Desenvolvimento,São Paulo,02/03/2022,1,402.16
1912,21,3,LostFost,Ferramentas Criativas,São Paulo,06/09/2024,20,411.94
1913,62,4,CodeCode,Ferramentas Criativas,São Paulo,27/07/2024,2,197.16
1914,11,4,UI/UX-K,Ferramentas Educacionais,São Paulo,01/10/2024,8,65.1
1915,21,2,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,09/01/2024,10,357.37
1916,22,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,23/07/2024,14,299.32
1917,98,5,LostFost,Ferramentas de Desenvolvimento,São Paulo,14/03/2022,9,401.34
1918,23,3,CodeCode,Ferramentas Criativas,Belo Horizonte,01/06/2024,14,282.04
1919,56,4,UI/UX-K,Ferramentas Educacionais,Rio de Janeiro,27/05/2022,2,376.32
1920,84,5,CodeCode,Ferramentas Educacionais,São Paulo,22/09/2023,4,464.11
1921,92,3,UI/UX-K,Ferramentas Criativas,São Paulo,06/06/2022,10,41.77
1922,42,2,CodeCode,Ferramentas Educacionais,Rio de Janeiro,17/03/2022,6,128.61
1923,17,3,UI/UX-K,Ferramentas Criativas,São Paulo,18/02/2023,19,287.54
1924,54,5,LostFost,Ferramentas Criativas,Rio de Janeiro,29/03/2022,9,362.1
1925,44,2,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,13/03/2023,3,140.58
1926,31,1,PowerPro,Ferramentas Educacionais,Rio de Janeiro,03/07/2023,6,82.11
1927,34,1,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,29/03/2023,2,42.82
1928,12,4,PowerPro,Ferramentas Educacionais,São Paulo,23/04/2023,9,228.83
1929,15,5,PowerPro,Ferramentas de Desenvolvimento,São Paulo,16/07/2022,1,432.32
1930,94,2,LostFost,Ferramentas Educacionais,Belo Horizonte,28/12/2023,9,392.41
1931,92,1,LostFost,Ferramentas de Desenvolvimento,Belo Horizonte,01/09/2023,13,257.01
1932,93,4,UI/UX-K,Ferramentas Educacionais,São Paulo,24/05/2022,12,112.33
1933,20,1,PowerPro,Ferramentas Criativas,São Paulo,13/09/2023,5,278.62
1934,35,4,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,02/10/2023,4,350.94
1935,83,2,LostFost,Ferramentas Educacionais,São Paulo,28/07/2022,2,373.49
1936,16,1,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,17/08/2024,2,129.6
1937,70,2,HargenXtudio,Ferramentas de Desenvolvimento,Belo Horizonte,12/12/2023,12,472.39
1938,54,4,LostFost,Ferramentas Criativas,São Paulo,06/03/2023,14,394.59
1939,55,4,LostFost,Ferramentas de Desenvolvimento,Rio de Janeiro,20/03/2023,12,419.76
1940,13,4,LostFost,Ferramentas Educacionais,Rio de Janeiro,01/02/2024,8,115.87
1941,19,3,LostFost,Ferramentas Educacionais,Rio de Janeiro,26/04/2022,7,365.01
1942,83,4,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,13/10/2023,10,353.12
1943,52,2,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,16/07/2024,9,265.32
1944,40,2,PowerPro,Ferramentas Criativas,Belo Horizonte,05/02/2022,3,120.01
1945,20,5,PowerPro,Ferramentas Educacionais,Belo Horizonte,22/12/2022,1,327.37
1946,40,1,CodeCode,Ferramentas Educacionais,São Paulo,16/08/2023,19,152.51
1947,10,1,LostFost,Ferramentas Educacionais,Belo Horizonte,20/03/2022,4,423.91
1948,41,1,PowerPro,Ferramentas Criativas,Belo Horizonte,26/05/2022,1,77.03
1949,44,1,UI/UX-K,Ferramentas de Desenvolvimento,Rio de Janeiro,31/01/2023,2,197.08
1950,42,1,LostFost,Ferramentas Criativas,São Paulo,17/03/2024,20,483.6
1951,40,5,HargenXtudio,Ferramentas de Desenvolvimento,Rio de Janeiro,04/07/2022,2,82.94
1952,25,3,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,09/05/2023,4,137.3
1953,44,1,UI/UX-K,Ferramentas Criativas,Belo Horizonte,09/08/2023,4,435.19
1954,41,2,LostFost,Ferramentas Educacionais,São Paulo,19/07/2023,9,180.77
1955,80,3,HargenXtudio,Ferramentas Criativas,Belo Horizonte,23/12/2023,11,121.65
1956,75,2,PowerPro,Ferramentas Criativas,Rio de Janeiro,01/12/2024,4,336.62
1957,28,3,PowerPro,Ferramentas Educacionais,Belo Horizonte,15/12/2022,7,435.76
1958,31,2,LostFost,Ferramentas Educacionais,Belo Horizonte,10/02/2023,16,360.53
1959,20,4,CodeCode,Ferramentas Criativas,Belo Horizonte,21/10/2024,20,381.28
1960,88,4,PowerPro,Ferramentas de Desenvolvimento,Rio de Janeiro,31/08/2023,19,111.38
1961,16,2,LostFost,Ferramentas Educacionais,Belo Horizonte,03/01/2024,20,328.61
1962,76,1,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,11/10/2024,15,287.96
1963,99,5,CodeCode,Ferramentas de Desenvolvimento,São Paulo,15/08/2024,3,393.18
1964,31,5,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,13/07/2023,11,270.9
1965,11,4,UI/UX-K,Ferramentas Criativas,São Paulo,08/11/2023,1,157.69
1966,37,4,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,18/08/2024,9,74.06
1967,32,2,PowerPro,Ferramentas Educacionais,Rio de Janeiro,14/02/2022,16,285.29
1968,91,1,UI/UX-K,Ferramentas Criativas,São Paulo,15/03/2024,20,197.27
1969,51,2,UI/UX-K,Ferramentas Educacionais,São Paulo,30/05/2022,7,222.02
1970,90,5,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,18/10/2023,17,150.51
1971,79,2,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,20/05/2022,16,337.22
1972,45,1,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,16/06/2024,11,401.47
1973,89,3,LostFost,Ferramentas de Desenvolvimento,São Paulo,25/12/2022,9,115.09
1974,64,5,LostFost,Ferramentas Criativas,São Paulo,29/01/2022,20,448.1
1975,77,2,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,17/07/2022,9,334.61
1976,13,1,HargenXtudio,Ferramentas Educacionais,Rio de Janeiro,20/10/2023,5,306.9
1977,18,4,PowerPro,Ferramentas Educacionais,Rio de Janeiro,07/03/2024,18,205.78
1978,18,3,CodeCode,Ferramentas de Desenvolvimento,São Paulo,18/07/2023,3,241.35
1979,71,5,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,23/12/2023,3,408.39
1980,79,3,HargenXtudio,Ferramentas de Desenvolvimento,São Paulo,16/03/2022,8,307.3
1981,81,2,CodeCode,Ferramentas de Desenvolvimento,Rio de Janeiro,24/03/2022,7,13.29
1982,93,3,CodeCode,Ferramentas Criativas,São Paulo,30/12/2024,20,367.2
1983,43,2,LostFost,Ferramentas Criativas,Belo Horizonte,03/07/2022,15,228.45
1984,90,4,PowerPro,Ferramentas de Desenvolvimento,Belo Horizonte,26/08/2024,1,324.5
1985,13,5,UI/UX-K,Ferramentas Educacionais,Belo Horizonte,03/02/2023,3,248.02
1986,11,1,HargenXtudio,Ferramentas Educacionais,São Paulo,16/12/2022,10,324.45
1987,31,1,PowerPro,Ferramentas Criativas,São Paulo,28/11/2023,15,445.04
1988,80,5,HargenXtudio,Ferramentas Educacionais,São Paulo,31/03/2024,19,26.42
1989,74,3,HargenXtudio,Ferramentas Criativas,Belo Horizonte,27/10/2023,11,455.21
1990,18,2,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,26/02/2024,18,17.28
1991,70,1,HargenXtudio,Ferramentas Criativas,Belo Horizonte,03/04/2024,17,92.6
1992,40,3,UI/UX-K,Ferramentas de Desenvolvimento,Belo Horizonte,12/01/2024,11,414.09
1993,23,4,PowerPro,Ferramentas Educacionais,Rio de Janeiro,14/03/2022,8,226.44
1994,38,3,CodeCode,Ferramentas de Desenvolvimento,Belo Horizonte,08/06/2022,4,201.87
1995,66,1,HargenXtudio,Ferramentas Criativas,São Paulo,20/01/2024,12,208.08
1996,80,3,LostFost,Ferramentas de Desenvolvimento,São Paulo,17/08/2024,14,146.3
1997,10,2,UI/UX-K,Ferramentas Criativas,Rio de Janeiro,28/07/2024,11,114.51
1998,47,4,CodeCode,Ferramentas Criativas,Belo Horizonte,05/11/2022,16,374.51
1999,34,3,HargenXtudio,Ferramentas Criativas,Rio de Janeiro,29/09/2022,8,168.41
